Year,Month,ProductCategory,Sales(In ThousandDollars),WeatherEvent,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,Event,DayCategory
2010,Apr,MenClothing,630.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2010,Apr,OtherClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2010,May,WomenClothing,3221.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2010,May,MenClothing,627.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2010,May,OtherClothing,991.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2010,Jun,WomenClothing,2756.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2010,Jun,MenClothing,598.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2010,Jun,OtherClothing,984.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2010,Jul,WomenClothing,2749.0,,,,,,,,,,,,,,,,,,,,,,"Independence Day, 'Independence Day' observed","Federal Holiday, Federal Holiday"
2010,Jul,MenClothing,544.0,,,,,,,,,,,,,,,,,,,,,,"Independence Day, 'Independence Day' observed","Federal Holiday, Federal Holiday"
2010,Jul,OtherClothing,937.0,,,,,,,,,,,,,,,,,,,,,,"Independence Day, 'Independence Day' observed","Federal Holiday, Federal Holiday"
2010,Aug,WomenClothing,2807.0,,,,,,,,,,,,,,,,,,,,,,,
2010,Aug,MenClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,,
2010,Aug,OtherClothing,897.0,,,,,,,,,,,,,,,,,,,,,,,
2010,Sep,WomenClothing,2919.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2010,Sep,MenClothing,563.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2010,Sep,OtherClothing,839.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2010,Oct,WomenClothing,3071.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2010,Oct,MenClothing,634.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2010,Oct,OtherClothing,930.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2010,Nov,WomenClothing,3276.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2010,Nov,MenClothing,669.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2010,Nov,OtherClothing,1035.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2010,Dec,WomenClothing,4360.0,,,,,,,,,,,,,,,,,,,,,,"'Christmas Day' observed, Christmas Eve, Christmas Day, 'New Year's Day' observed, New Year's Eve","Federal Holiday, Event, Federal Holiday, Federal Holiday, Event"
2010,Dec,MenClothing,988.0,,,,,,,,,,,,,,,,,,,,,,"'Christmas Day' observed, Christmas Eve, Christmas Day, 'New Year's Day' observed, New Year's Eve","Federal Holiday, Event, Federal Holiday, Federal Holiday, Event"
2010,Dec,OtherClothing,1398.0,,,,,,,,,,,,,,,,,,,,,,"'Christmas Day' observed, Christmas Eve, Christmas Day, 'New Year's Day' observed, New Year's Eve","Federal Holiday, Event, Federal Holiday, Federal Holiday, Event"
2011,Jan,WomenClothing,2193.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2011,Jan,MenClothing,487.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2011,Jan,OtherClothing,968.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2011,Feb,WomenClothing,2620.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2011,Feb,MenClothing,497.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2011,Feb,OtherClothing,878.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2011,Mar,WomenClothing,3266.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Mar,MenClothing,599.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Mar,OtherClothing,1064.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Apr,WomenClothing,3414.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2011,Apr,MenClothing,690.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2011,Apr,OtherClothing,985.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2011,May,WomenClothing,3340.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2011,May,MenClothing,677.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2011,May,OtherClothing,1027.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2011,Jun,WomenClothing,3232.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2011,Jun,MenClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2011,Jun,OtherClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2011,Jul,WomenClothing,2896.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2011,Jul,MenClothing,587.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2011,Jul,OtherClothing,985.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2011,Aug,WomenClothing,3245.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Aug,MenClothing,549.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Aug,OtherClothing,1001.0,,,,,,,,,,,,,,,,,,,,,,,
2011,Sep,WomenClothing,3182.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2011,Sep,MenClothing,643.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2011,Sep,OtherClothing,930.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2011,Oct,WomenClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2011,Oct,MenClothing,682.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2011,Oct,OtherClothing,1020.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2011,Nov,WomenClothing,3499.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2011,Nov,MenClothing,707.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2011,Nov,OtherClothing,1147.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2011,Dec,WomenClothing,4775.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, 'Christmas Day' observed, New Year's Eve","Event, Federal Holiday, Federal Holiday, Event"
2011,Dec,MenClothing,1081.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, 'Christmas Day' observed, New Year's Eve","Event, Federal Holiday, Federal Holiday, Event"
2011,Dec,OtherClothing,1596.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, 'Christmas Day' observed, New Year's Eve","Event, Federal Holiday, Federal Holiday, Event"
2012,Jan,WomenClothing,2287.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, 'New Year's Day' observed, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday, Federal Holiday"
2012,Jan,MenClothing,525.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, 'New Year's Day' observed, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday, Federal Holiday"
2012,Jan,OtherClothing,1039.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, 'New Year's Day' observed, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday, Federal Holiday"
2012,Feb,WomenClothing,2800.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2012,Feb,MenClothing,545.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2012,Feb,OtherClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2012,Mar,WomenClothing,3566.0,,,,,,,,,,,,,,,,,,,,,,,
2012,Mar,MenClothing,623.0,,,,,,,,,,,,,,,,,,,,,,,
2012,Mar,OtherClothing,1229.0,,,,,,,,,,,,,,,,,,,,,,,
2012,Apr,WomenClothing,3724.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2012,Apr,MenClothing,711.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2012,Apr,OtherClothing,1136.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2012,May,WomenClothing,3800.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2012,May,MenClothing,725.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2012,May,OtherClothing,1155.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2012,Jun,WomenClothing,3086.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2012,Jun,MenClothing,703.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2012,Jun,OtherClothing,1205.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2012,Jul,WomenClothing,2877.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2012,Jul,MenClothing,613.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2012,Jul,OtherClothing,1049.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2012,Aug,WomenClothing,3059.0,,,,,,,,,,,,,,,,,,,,,,,
2012,Aug,MenClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,,
2012,Aug,OtherClothing,1124.0,,,,,,,,,,,,,,,,,,,,,,,
2012,Sep,WomenClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2012,Sep,MenClothing,687.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2012,Sep,OtherClothing,1045.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2012,Oct,WomenClothing,3168.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2012,Oct,MenClothing,710.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2012,Oct,OtherClothing,1158.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2012,Nov,WomenClothing,3558.0,,,,,,,,,,,,,,,,,,,,,,"Election Day, Veterans Day, Thanksgiving Day","Event, Federal Holiday, Federal Holiday"
2012,Nov,MenClothing,731.0,,,,,,,,,,,,,,,,,,,,,,"Election Day, Veterans Day, Thanksgiving Day","Event, Federal Holiday, Federal Holiday"
